local_time,electricity
21-01-2022 06:30,0.013
21-01-2022 07:30,0.239
21-01-2022 08:30,0.455
21-01-2022 09:30,0.607
21-01-2022 10:30,0.701
21-01-2022 11:30,0.752
21-01-2022 12:30,0.751
21-01-2022 13:30,0.703
21-01-2022 14:30,0.603
21-01-2022 15:30,0.446
21-01-2022 16:30,0.226
21-01-2022 17:30,0.023
21-01-2022 18:30,0
21-01-2022 19:30,0
21-01-2022 20:30,0
21-01-2022 21:30,0
21-01-2022 22:30,0
21-01-2022 23:30,0
22-01-2022 00:30,0
22-01-2022 01:30,0
22-01-2022 02:30,0
22-01-2022 03:30,0
22-01-2022 04:30,0
22-01-2022 05:30,0
22-01-2022 06:30,0.005
22-01-2022 07:30,0.15
22-01-2022 08:30,0.357
22-01-2022 09:30,0.516
22-01-2022 10:30,0.647
22-01-2022 11:30,0.688
22-01-2022 12:30,0.704
22-01-2022 13:30,0.675
22-01-2022 14:30,0.587
22-01-2022 15:30,0.434
22-01-2022 16:30,0.22
22-01-2022 17:30,0.023
22-01-2022 18:30,0
22-01-2022 19:30,0
22-01-2022 20:30,0
22-01-2022 21:30,0
22-01-2022 22:30,0
22-01-2022 23:30,0
23-01-2022 00:30,0
23-01-2022 01:30,0
23-01-2022 02:30,0
23-01-2022 03:30,0
23-01-2022 04:30,0
23-01-2022 05:30,0
23-01-2022 06:30,0.011
23-01-2022 07:30,0.231
23-01-2022 08:30,0.461
23-01-2022 09:30,0.618
23-01-2022 10:30,0.716
23-01-2022 11:30,0.772
23-01-2022 12:30,0.772
23-01-2022 13:30,0.726
23-01-2022 14:30,0.63
23-01-2022 15:30,0.481
23-01-2022 16:30,0.267
23-01-2022 17:30,0.037
23-01-2022 18:30,0
23-01-2022 19:30,0
23-01-2022 20:30,0
23-01-2022 21:30,0
23-01-2022 22:30,0
23-01-2022 23:30,0
24-01-2022 00:30,0
24-01-2022 01:30,0
24-01-2022 02:30,0
24-01-2022 03:30,0
24-01-2022 04:30,0
24-01-2022 05:30,0
24-01-2022 06:30,0.015
24-01-2022 07:30,0.256
24-01-2022 08:30,0.469
24-01-2022 09:30,0.618
24-01-2022 10:30,0.707
24-01-2022 11:30,0.718
24-01-2022 12:30,0.729
24-01-2022 13:30,0.684
24-01-2022 14:30,0.593
24-01-2022 15:30,0.442
24-01-2022 16:30,0.231
24-01-2022 17:30,0.027
24-01-2022 18:30,0
24-01-2022 19:30,0
24-01-2022 20:30,0
24-01-2022 21:30,0
24-01-2022 22:30,0
24-01-2022 23:30,0
25-01-2022 00:30,0
25-01-2022 01:30,0
25-01-2022 02:30,0
25-01-2022 03:30,0
25-01-2022 04:30,0
25-01-2022 05:30,0
25-01-2022 06:30,0.014
25-01-2022 07:30,0.249
25-01-2022 08:30,0.461
25-01-2022 09:30,0.612
25-01-2022 10:30,0.707
25-01-2022 11:30,0.744
25-01-2022 12:30,0.746
25-01-2022 13:30,0.701
25-01-2022 14:30,0.606
25-01-2022 15:30,0.456
25-01-2022 16:30,0.245
25-01-2022 17:30,0.031
25-01-2022 18:30,0
25-01-2022 19:30,0
25-01-2022 20:30,0
25-01-2022 21:30,0
25-01-2022 22:30,0
25-01-2022 23:30,0
26-01-2022 00:30,0
26-01-2022 01:30,0
26-01-2022 02:30,0
26-01-2022 03:30,0
26-01-2022 04:30,0
26-01-2022 05:30,0
26-01-2022 06:30,0.015
26-01-2022 07:30,0.255
26-01-2022 08:30,0.47
26-01-2022 09:30,0.624
26-01-2022 10:30,0.723
26-01-2022 11:30,0.779
26-01-2022 12:30,0.779
26-01-2022 13:30,0.733
26-01-2022 14:30,0.636
26-01-2022 15:30,0.484
26-01-2022 16:30,0.269
26-01-2022 17:30,0.039
26-01-2022 18:30,0
26-01-2022 19:30,0
26-01-2022 20:30,0
26-01-2022 21:30,0
26-01-2022 22:30,0
26-01-2022 23:30,0
27-01-2022 00:30,0
27-01-2022 01:30,0
27-01-2022 02:30,0
27-01-2022 03:30,0
27-01-2022 04:30,0
27-01-2022 05:30,0
27-01-2022 06:30,0.019
27-01-2022 07:30,0.275
27-01-2022 08:30,0.485
27-01-2022 09:30,0.633
27-01-2022 10:30,0.725
27-01-2022 11:30,0.752
27-01-2022 12:30,0.755
27-01-2022 13:30,0.706
27-01-2022 14:30,0.605
27-01-2022 15:30,0.447
27-01-2022 16:30,0.225
27-01-2022 17:30,0.029
27-01-2022 18:30,0
27-01-2022 19:30,0
27-01-2022 20:30,0
27-01-2022 21:30,0
27-01-2022 22:30,0
27-01-2022 23:30,0
28-01-2022 00:30,0
28-01-2022 01:30,0
28-01-2022 02:30,0
28-01-2022 03:30,0
28-01-2022 04:30,0
28-01-2022 05:30,0
28-01-2022 06:30,0.006
28-01-2022 07:30,0.113
28-01-2022 08:30,0.284
28-01-2022 09:30,0.473
28-01-2022 10:30,0.631
28-01-2022 11:30,0.717
28-01-2022 12:30,0.704
28-01-2022 13:30,0.665
28-01-2022 14:30,0.569
28-01-2022 15:30,0.416
28-01-2022 16:30,0.206
28-01-2022 17:30,0.016
28-01-2022 18:30,0
28-01-2022 19:30,0
28-01-2022 20:30,0
28-01-2022 21:30,0
28-01-2022 22:30,0
28-01-2022 23:30,0
29-01-2022 00:30,0
29-01-2022 01:30,0
29-01-2022 02:30,0
29-01-2022 03:30,0
29-01-2022 04:30,0
29-01-2022 05:30,0
29-01-2022 06:30,0.01
29-01-2022 07:30,0.195
29-01-2022 08:30,0.424
29-01-2022 09:30,0.587
29-01-2022 10:30,0.69
29-01-2022 11:30,0.761
29-01-2022 12:30,0.76
29-01-2022 13:30,0.713
29-01-2022 14:30,0.609
29-01-2022 15:30,0.456
29-01-2022 16:30,0.239
29-01-2022 17:30,0.031
29-01-2022 18:30,0
29-01-2022 19:30,0
29-01-2022 20:30,0
29-01-2022 21:30,0
29-01-2022 22:30,0
29-01-2022 23:30,0
30-01-2022 00:30,0
30-01-2022 01:30,0
30-01-2022 02:30,0
30-01-2022 03:30,0
30-01-2022 04:30,0
30-01-2022 05:30,0
30-01-2022 06:30,0.016
30-01-2022 07:30,0.252
30-01-2022 08:30,0.468
30-01-2022 09:30,0.62
30-01-2022 10:30,0.714
30-01-2022 11:30,0.757
30-01-2022 12:30,0.756
30-01-2022 13:30,0.708
30-01-2022 14:30,0.611
30-01-2022 15:30,0.459
30-01-2022 16:30,0.247
30-01-2022 17:30,0.033
30-01-2022 18:30,0
30-01-2022 19:30,0
30-01-2022 20:30,0
30-01-2022 21:30,0
30-01-2022 22:30,0
30-01-2022 23:30,0
31-01-2022 00:30,0
31-01-2022 01:30,0
31-01-2022 02:30,0
31-01-2022 03:30,0
31-01-2022 04:30,0
31-01-2022 05:30,0
31-01-2022 06:30,0.018
31-01-2022 07:30,0.266
31-01-2022 08:30,0.479
31-01-2022 09:30,0.627
31-01-2022 10:30,0.719
31-01-2022 11:30,0.756
31-01-2022 12:30,0.756
31-01-2022 13:30,0.708
31-01-2022 14:30,0.603
31-01-2022 15:30,0.451
31-01-2022 16:30,0.239
31-01-2022 17:30,0.032
31-01-2022 18:30,0
31-01-2022 19:30,0
31-01-2022 20:30,0
31-01-2022 21:30,0
31-01-2022 22:30,0
31-01-2022 23:30,0
01-02-2022 00:30,0
01-02-2022 01:30,0
01-02-2022 02:30,0
01-02-2022 03:30,0
01-02-2022 04:30,0
01-02-2022 05:30,0
01-02-2022 06:30,0.015
01-02-2022 07:30,0.234
01-02-2022 08:30,0.449
01-02-2022 09:30,0.604
01-02-2022 10:30,0.701
01-02-2022 11:30,0.741
01-02-2022 12:30,0.739
01-02-2022 13:30,0.691
01-02-2022 14:30,0.593
01-02-2022 15:30,0.438
01-02-2022 16:30,0.226
01-02-2022 17:30,0.028
01-02-2022 18:30,0
01-02-2022 19:30,0
01-02-2022 20:30,0
01-02-2022 21:30,0
01-02-2022 22:30,0
01-02-2022 23:30,0
02-02-2022 00:30,0
02-02-2022 01:30,0
02-02-2022 02:30,0
02-02-2022 03:30,0
02-02-2022 04:30,0
02-02-2022 05:30,0
02-02-2022 06:30,0.014
02-02-2022 07:30,0.225
02-02-2022 08:30,0.44
02-02-2022 09:30,0.594
02-02-2022 10:30,0.691
02-02-2022 11:30,0.714
